157.5016543,-0.042381948
157.5021013,-0.024621675
157.5025482,-0.006706023
157.5029952,0.008099963
157.5034422,0.017742945
157.5038891,0.021639284
157.5043361,0.020462976
157.5047831,0.015268249
157.5052301,0.007605651
157.505677,-0.000931402
157.506124,-0.009880175
157.506571,-0.018328744
157.507018,-0.025222266
157.507465,-0.029318073
157.5079119,-0.029411632
157.5083589,-0.024774253
157.5088059,-0.015525534
157.5092529,-0.002890104
157.5096999,0.010979021
157.5101469,0.023359635
157.5105939,0.03229401
157.5110409,0.036939447
157.5114879,0.038079795
157.5119349,0.036801198
157.5123819,0.034650921
157.5128289,0.032566312
157.5132759,0.030471599
157.5137229,0.027401702
157.51417,0.021911833
157.514617,0.013942737
157.515064,0.00441233
157.515511,-0.004748028
157.515958,-0.011192173
157.516405,-0.013487738
157.5168521,-0.011114171
157.5172991,-0.005696239
157.5177461,-0.000110907
157.5181932,0.002596817
157.5186402,0.000382986
157.5190872,-0.006751325
157.5195343,-0.017617956
157.5199813,-0.02965758
157.5204283,-0.040075336
157.5208754,-0.046812272
157.5213224,-0.049042149
157.5217695,-0.046978729
157.5222165,-0.042107249
157.5226636,-0.035208813
157.5231106,-0.026678652
157.5235577,-0.017168336
157.5240047,-0.007228913
157.5244518,0.002344584
157.5248988,0.010872031
157.5253459,0.017636392
157.525793,0.022227392
157.52624,0.024677248
157.5266871,0.025254672
157.5271342,0.024792348
157.5275812,0.023076922
157.5280283,0.019672344
157.5284754,0.014698163
157.5289225,0.008524271
157.5293695,0.002169776
157.5298166,-0.003085641
157.5302637,-0.005733113
157.5307108,-0.004733357
157.5311579,0.000204707
157.5316049,0.007949525
157.532052,0.016524844
157.5324991,0.023682279
157.5329462,0.028190286
157.5333933,0.029177772
157.5338404,0.026677481
157.5342875,0.021386342
157.5347346,0.014086086
157.5351817,0.006042553
157.5356288,-0.001790477
157.5360759,-0.009079047
157.536523,-0.015599283
157.5369701,-0.021469319
157.5374173,-0.026910708
157.5378644,-0.032516068
